,0
20772,1
20773,1
20774,1
20775,1
20776,1
20777,0
20778,0
20779,1
20780,1
20781,0
20782,1
20783,0
20784,1
20785,0
20786,0
20787,0
20788,1
20789,1
20790,0
20791,1
20792,0
20793,0
20794,1
20795,1
20796,0
20797,1
20798,0
20799,1
20800,1
20801,1
20802,1
20803,0
20804,0
20805,0
20806,0
20807,0
20808,0
20809,1
20810,1
20811,0
20812,0
20813,1
20814,0
20815,0
20816,1
20817,0
20818,0
20819,1
20820,0
20821,1
20822,0
20823,0
20824,1
20825,0
20826,0
20827,0
20828,0
20829,0
20830,1
20831,1
20832,1
20833,0
20834,1
20835,0
20836,1
20837,1
20838,0
20839,1
20840,0
20841,1
20842,0
20843,0
20844,1
20845,1
20846,0
20847,0
20848,1
20849,0
20850,1
20851,0
20852,0
20853,0
20854,1
20855,0
20856,0
20857,0
20858,0
20859,1
20860,1
20861,0
20862,1
20863,0
20864,0
20865,1
20866,0
20867,0
20868,1
20869,1
20870,0
20871,1
20872,1
20873,0
20874,0
20875,1
20876,1
20877,1
20878,0
20879,1
20880,0
20881,1
20882,0
20883,0
20884,0
20885,1
20886,1
20887,1
20888,0
20889,1
20890,0
20891,1
20892,0
20893,1
20894,1
20895,0
20896,1
20897,0
20898,0
20899,1
20900,0
20901,1
20902,0
20903,0
20904,1
20905,0
20906,0
20907,0
20908,1
20909,1
20910,0
20911,0
20912,0
20913,1
20914,0
20915,0
20916,0
20917,1
20918,1
20919,0
20920,1
20921,0
20922,1
20923,1
20924,0
20925,1
20926,0
20927,0
20928,1
20929,0
20930,1
20931,0
20932,1
20933,1
20934,0
20935,0
20936,1
20937,0
20938,0
20939,1
20940,0
20941,1
20942,1
20943,1
20944,0
20945,1
20946,0
20947,0
20948,1
20949,1
20950,1
20951,0
20952,1
20953,0
20954,0
20955,0
20956,0
20957,0
20958,0
20959,1
20960,0
20961,0
20962,0
20963,0
20964,0
20965,1
20966,1
20967,0
20968,1
20969,0
20970,0
20971,1
20972,1
20973,1
20974,0
20975,0
20976,1
20977,0
20978,1
20979,0
20980,0
20981,1
20982,1
20983,1
20984,1
20985,0
20986,1
20987,0
20988,0
20989,1
20990,1
20991,0
20992,1
20993,1
20994,0
20995,1
20996,1
20997,0
20998,0
20999,1
21000,0
21001,0
21002,1
21003,0
21004,1
21005,1
21006,0
21007,1
21008,0
21009,0
21010,0
21011,1
21012,0
21013,0
21014,1
21015,0
21016,0
21017,1
21018,1
21019,0
21020,1
21021,1
21022,1
21023,0
21024,0
21025,1
21026,1
21027,1
21028,1
21029,1
21030,1
21031,1
21032,0
21033,1
21034,1
21035,1
21036,0
21037,0
21038,0
21039,1
21040,1
21041,0
21042,1
21043,0
21044,0
21045,0
21046,1
21047,1
21048,1
21049,1
21050,1
21051,0
21052,1
21053,0
21054,0
21055,1
21056,1
21057,0
21058,1
21059,0
21060,1
21061,0
21062,0
21063,1
21064,0
21065,1
21066,0
21067,1
21068,1
21069,0
21070,1
21071,1
21072,0
21073,1
21074,1
21075,1
21076,0
21077,0
21078,1
21079,0
21080,0
21081,0
21082,0
21083,1
21084,0
21085,0
21086,1
21087,0
21088,0
21089,0
21090,1
21091,1
21092,1
21093,0
21094,1
21095,1
21096,0
21097,0
21098,1
21099,0
21100,1
21101,0
21102,0
21103,1
21104,0
21105,0
21106,0
21107,0
21108,1
21109,0
21110,1
21111,0
21112,0
21113,1
21114,0
21115,1
21116,0
21117,1
21118,1
21119,0
21120,0
21121,1
21122,1
21123,1
21124,1
21125,1
21126,0
21127,1
21128,1
21129,1
21130,0
21131,1
21132,1
21133,1
21134,1
21135,0
21136,0
21137,0
21138,0
21139,1
21140,0
21141,1
21142,1
21143,0
21144,0
21145,0
21146,1
21147,0
21148,1
21149,0
21150,0
21151,1
21152,1
21153,1
21154,0
21155,1
21156,1
21157,0
21158,1
21159,1
21160,0
21161,0
21162,1
21163,1
21164,1
21165,0
21166,0
21167,1
21168,0
21169,1
21170,1
21171,1
21172,0
21173,1
21174,0
21175,0
21176,1
21177,1
21178,0
21179,1
21180,0
21181,1
21182,1
21183,1
21184,1
21185,1
21186,1
21187,1
21188,0
21189,0
21190,0
21191,0
21192,0
21193,1
21194,1
21195,1
21196,1
21197,1
21198,1
21199,1
21200,0
21201,1
21202,1
21203,0
21204,0
21205,0
21206,1
21207,0
21208,0
21209,1
21210,0
21211,0
21212,1
21213,0
21214,1
21215,1
21216,1
21217,0
21218,1
21219,0
21220,0
21221,0
21222,0
21223,1
21224,1
21225,0
21226,1
21227,0
21228,0
21229,1
21230,0
21231,0
21232,0
21233,0
21234,1
21235,1
21236,1
21237,1
21238,0
21239,0
21240,0
21241,0
21242,0
21243,0
21244,0
21245,0
21246,0
21247,1
21248,1
21249,1
21250,0
21251,1
21252,1
21253,0
21254,1
21255,1
21256,0
21257,1
21258,1
21259,1
21260,0
21261,0
21262,1
21263,1
21264,1
21265,1
21266,0
21267,0
21268,1
21269,1
21270,0
21271,0
21272,1
21273,0
21274,0
21275,1
21276,0
21277,0
21278,0
21279,1
21280,0
21281,0
21282,0
21283,1
21284,0
21285,0
21286,1
21287,0
21288,0
21289,1
21290,0
21291,0
21292,1
21293,1
21294,1
21295,0
21296,1
21297,0
21298,0
21299,0
21300,0
21301,0
21302,0
21303,1
21304,0
21305,0
21306,1
21307,1
21308,0
21309,0
21310,1
21311,0
21312,0
21313,1
21314,0
21315,0
21316,0
21317,1
21318,0
21319,0
21320,0
21321,1
21322,0
21323,0
21324,0
21325,0
21326,0
21327,1
21328,1
21329,0
21330,0
21331,1
21332,1
21333,1
21334,0
21335,1
21336,0
21337,1
21338,1
21339,1
21340,1
21341,0
21342,1
21343,0
21344,0
21345,0
21346,1
21347,1
21348,1
21349,0
21350,1
21351,0
21352,1
21353,0
21354,1
21355,0
21356,0
21357,0
21358,1
21359,1
21360,0
21361,0
21362,1
21363,0
21364,1
21365,0
21366,0
21367,1
21368,1
21369,1
21370,0
21371,1
21372,0
21373,1
21374,0
21375,0
21376,0
21377,0
21378,0
21379,0
21380,1
21381,0
21382,0
21383,1
21384,1
21385,1
21386,1
21387,1
21388,1
21389,1
21390,0
21391,1
21392,1
21393,1
21394,0
21395,0
21396,1
21397,1
21398,1
21399,0
21400,1
21401,1
21402,1
21403,1
21404,1
21405,0
21406,1
21407,0
21408,1
21409,1
21410,0
21411,1
21412,0
21413,1
21414,0
21415,1
21416,0
21417,0
21418,0
21419,0
21420,0
21421,1
21422,1
21423,0
21424,1
21425,1
21426,1
21427,1
21428,1
21429,0
21430,0
21431,0
21432,0
21433,0
21434,1
21435,0
21436,0
21437,1
21438,0
21439,1
21440,0
21441,1
21442,0
21443,0
21444,1
21445,1
21446,1
21447,0
21448,0
21449,1
21450,1
21451,1
21452,1
21453,0
21454,1
21455,0
21456,1
21457,0
21458,0
21459,0
21460,0
21461,0
21462,1
21463,1
21464,1
21465,0
21466,0
21467,0
21468,0
21469,0
21470,0
21471,0
21472,1
21473,0
21474,0
21475,1
21476,0
21477,0
21478,0
21479,0
21480,1
21481,1
21482,0
21483,1
21484,1
21485,0
21486,1
21487,0
21488,1
21489,1
21490,1
21491,1
21492,0
21493,1
21494,0
21495,0
21496,0
21497,1
21498,1
21499,1
21500,1
21501,0
21502,1
21503,0
21504,1
21505,0
21506,0
21507,0
21508,0
21509,0
21510,1
21511,0
21512,0
21513,0
21514,1
21515,1
21516,1
21517,1
21518,0
21519,0
21520,1
21521,0
21522,1
21523,0
21524,1
21525,1
21526,0
21527,1
21528,0
21529,1
21530,1
21531,0
21532,0
21533,1
21534,1
21535,1
21536,0
21537,1
21538,1
21539,1
21540,1
21541,1
21542,0
21543,0
21544,1
21545,0
21546,1
21547,1
21548,1
21549,0
21550,0
21551,0
21552,0
21553,0
21554,1
21555,1
21556,1
21557,1
21558,0
21559,1
21560,1
21561,0
21562,1
21563,0
21564,1
21565,0
21566,0
21567,1
21568,1
21569,0
21570,1
21571,0
21572,0
21573,1
21574,0
21575,0
21576,0
21577,1
21578,1
21579,0
21580,1
21581,0
21582,0
21583,1
21584,0
21585,0
21586,1
21587,0
21588,0
21589,0
21590,1
21591,1
21592,0
21593,1
21594,1
21595,0
21596,1
21597,1
21598,1
21599,0
21600,1
21601,0
21602,1
21603,0
21604,0
21605,1
21606,0
21607,1
21608,0
21609,1
21610,1
21611,1
21612,1
21613,0
21614,0
21615,1
21616,0
21617,1
21618,1
21619,0
21620,1
21621,0
21622,1
21623,0
21624,0
21625,1
21626,0
21627,0
21628,0
21629,1
21630,0
21631,1
21632,0
21633,1
21634,0
21635,0
21636,1
21637,0
21638,1
21639,0
21640,0
21641,0
21642,1
21643,1
21644,0
21645,1
21646,1
21647,1
21648,0
21649,1
21650,0
21651,0
21652,1
21653,1
21654,0
21655,1
21656,0
21657,0
21658,0
21659,1
21660,0
21661,1
21662,0
21663,1
21664,1
21665,1
21666,1
21667,1
21668,1
21669,1
21670,1
21671,0
21672,1
21673,0
21674,1
21675,1
21676,0
21677,0
21678,0
21679,1
21680,0
21681,0
21682,0
21683,1
21684,0
21685,0
21686,1
21687,1
21688,1
21689,1
21690,1
21691,1
21692,0
21693,1
21694,0
21695,0
21696,0
21697,1
21698,0
21699,0
21700,1
21701,1
21702,1
21703,1
21704,0
21705,0
21706,0
21707,1
21708,0
21709,0
21710,1
21711,0
21712,0
21713,1
21714,1
21715,0
21716,0
21717,0
21718,1
21719,1
21720,1
21721,1
21722,0
21723,0
21724,0
21725,1
21726,0
21727,1
21728,1
21729,1
21730,1
21731,0
21732,1
21733,1
21734,1
21735,1
21736,0
21737,1
21738,0
21739,1
21740,1
21741,1
21742,0
21743,1
21744,0
21745,1
21746,0
21747,1
21748,1
21749,1
21750,1
21751,0
21752,1
21753,1
21754,0
21755,1
21756,0
21757,0
21758,0
21759,1
21760,0
21761,1
21762,1
21763,1
21764,1
21765,1
21766,0
21767,1
21768,0
21769,0
21770,0
21771,0
21772,1
21773,0
21774,0
21775,1
21776,1
21777,0
21778,1
21779,1
21780,1
21781,1
21782,1
21783,1
21784,0
21785,0
21786,1
21787,0
21788,1
21789,0
21790,1
21791,1
21792,0
21793,1
21794,0
21795,0
21796,1
21797,0
21798,0
21799,1
21800,0
21801,0
21802,0
21803,1
21804,1
21805,0
21806,1
21807,0
21808,0
21809,1
21810,0
21811,0
21812,1
21813,1
21814,0
21815,1
21816,0
21817,1
21818,1
21819,1
21820,1
21821,1
21822,0
21823,0
21824,1
21825,1
21826,1
21827,1
21828,1
21829,1
21830,1
21831,0
21832,1
21833,0
21834,0
21835,0
21836,1
21837,0
21838,0
21839,0
21840,0
21841,0
21842,1
21843,0
21844,0
21845,1
21846,1
21847,1
21848,1
21849,1
21850,1
21851,1
21852,1
21853,0
21854,0
21855,1
21856,1
21857,0
21858,0
21859,1
21860,1
21861,0
21862,1
21863,0
21864,0
21865,1
21866,1
21867,1
21868,1
21869,0
21870,1
21871,0
21872,1
21873,0
21874,0
21875,1
21876,0
21877,0
21878,1
21879,1
21880,0
21881,1
21882,1
21883,1
21884,1
21885,0
21886,1
21887,0
21888,1
21889,0
21890,1
21891,0
21892,0
21893,1
21894,0
21895,0
21896,1
21897,1
21898,0
21899,0
21900,1
21901,0
21902,0
21903,1
21904,0
21905,0
21906,0
21907,1
21908,1
21909,0
21910,0
21911,1
21912,0
21913,1
21914,0
21915,1
21916,1
21917,0
21918,1
21919,1
21920,1
21921,0
21922,1
21923,1
21924,0
21925,0
21926,1
21927,1
21928,1
21929,0
21930,1
21931,1
21932,0
21933,0
21934,0
21935,0
21936,0
21937,0
21938,1
21939,0
21940,1
21941,1
21942,0
21943,1
21944,0
21945,1
21946,1
21947,1
21948,1
21949,0
21950,1
21951,1
21952,1
21953,1
21954,1
21955,1
21956,1
21957,0
21958,0
21959,1
21960,0
21961,0
21962,0
21963,0
21964,1
21965,1
21966,1
21967,0
21968,0
21969,0
21970,1
21971,0
21972,0
21973,0
21974,0
21975,1
21976,1
21977,0
21978,1
21979,1
21980,0
21981,1
21982,0
21983,1
21984,1
21985,0
21986,1
21987,0
21988,1
21989,1
21990,1
21991,1
21992,0
21993,1
21994,0
21995,1
21996,1
21997,0
21998,0
21999,0
22000,0
22001,1
22002,0
22003,1
22004,1
22005,1
22006,1
22007,0
22008,0
22009,1
22010,0
22011,1
22012,0
22013,0
22014,0
22015,0
22016,1
22017,0
22018,0
22019,1
22020,1
22021,0
22022,0
22023,0
22024,1
22025,0
22026,1
22027,1
22028,0
22029,0
22030,0
22031,0
22032,0
22033,1
22034,1
22035,0
22036,0
22037,1
22038,0
22039,0
22040,1
22041,0
22042,0
22043,0
22044,1
22045,0
22046,1
22047,1
22048,0
22049,0
22050,1
22051,1
22052,0
22053,0
22054,0
22055,1
22056,0
22057,0
22058,1
22059,0
22060,1
22061,1
22062,0
22063,0
22064,1
22065,0
22066,0
22067,1
22068,0
22069,0
22070,1
22071,1
22072,0
22073,1
22074,0
22075,0
22076,1
22077,1
22078,0
22079,0
22080,1
22081,0
22082,0
22083,1
22084,0
22085,1
22086,1
22087,0
22088,0
22089,0
22090,1
22091,0
22092,1
22093,1
22094,0
22095,1
22096,1
22097,0
22098,1
22099,1
22100,0
22101,0
22102,1
22103,0
22104,1
22105,1
22106,1
22107,0
22108,0
22109,0
22110,1
22111,1
22112,1
22113,0
22114,1
22115,1
22116,0
22117,0
22118,1
22119,1
22120,1
22121,0
22122,1
22123,0
22124,1
22125,0
22126,1
22127,1
22128,0
22129,1
22130,1
22131,0
22132,0
22133,1
22134,0
22135,0
22136,1
22137,1
22138,1
22139,0
22140,0
22141,1
22142,0
22143,0
22144,0
22145,1
22146,0
22147,0
22148,1
22149,0
22150,1
22151,1
22152,1
22153,0
22154,1
22155,1
22156,0
22157,1
22158,0
22159,1
22160,1
22161,1
22162,1
22163,1
22164,0
22165,1
22166,1
22167,1
22168,1
22169,1
22170,1
22171,1
22172,0
22173,1
22174,0
22175,0
22176,0
22177,0
22178,0
22179,1
22180,0
22181,0
22182,1
22183,0
22184,0
22185,0
22186,1
22187,1
22188,1
22189,1
22190,0
22191,1
22192,1
22193,0
22194,0
22195,0
22196,0
22197,0
22198,1
22199,1
22200,0
22201,1
22202,0
22203,0
22204,1
22205,0
22206,1
22207,0
22208,1
22209,1
22210,1
22211,0
22212,0
22213,1
22214,1
22215,0
22216,1
22217,1
22218,0
22219,0
22220,0
22221,0
22222,1
22223,1
22224,1
22225,0
22226,0
22227,1
22228,0
22229,0
22230,1
22231,1
22232,0
22233,0
22234,1
22235,1
22236,1
22237,0
22238,0
22239,0
22240,0
22241,1
22242,1
22243,0
22244,1
22245,0
22246,1
22247,0
22248,1
22249,0
22250,0
22251,1
22252,0
22253,0
22254,0
22255,1
22256,0
22257,0
22258,0
22259,1
22260,0
22261,1
22262,1
22263,1
22264,1
22265,1
22266,0
22267,1
22268,1
22269,0
22270,0
22271,1
22272,1
22273,1
22274,1
22275,1
22276,0
22277,1
22278,1
22279,0
22280,0
22281,1
22282,1
22283,0
22284,0
22285,1
22286,0
22287,1
22288,0
22289,0
22290,0
22291,1
22292,0
22293,1
22294,0
22295,1
22296,1
22297,0
22298,1
22299,1
22300,1
22301,1
22302,1
22303,0
22304,1
22305,0
22306,1
22307,1
22308,0
22309,0
22310,0
22311,0
22312,1
22313,1
22314,0
22315,1
22316,1
22317,1
22318,1
22319,1
22320,1
22321,0
22322,1
22323,1
22324,1
22325,0
22326,1
22327,1
22328,1
22329,1
22330,1
22331,0
22332,0
22333,0
22334,1
22335,1
22336,0
22337,1
22338,0
22339,1
22340,0
22341,1
22342,1
22343,0
22344,1
22345,1
22346,0
22347,1
22348,1
22349,0
22350,1
22351,1
22352,1
22353,0
22354,0
22355,0
22356,0
22357,0
22358,1
22359,0
22360,0
22361,1
22362,1
22363,0
22364,1
22365,1
22366,1
22367,0
22368,1
22369,1
22370,1
22371,0
22372,1
22373,1
22374,0
22375,0
22376,0
22377,1
22378,0
22379,1
22380,1
22381,0
22382,0
22383,0
22384,0
22385,0
22386,0
22387,0
22388,1
22389,1
22390,1
22391,0
22392,0
22393,1
22394,0
22395,0
22396,1
22397,0
22398,0
22399,0
22400,1
22401,1
22402,0
22403,0
22404,0
22405,0
22406,0
22407,0
22408,0
22409,0
22410,0
22411,0
22412,0
22413,1
22414,0
22415,0
22416,0
22417,1
22418,0
22419,1
22420,0
22421,0
22422,0
22423,0
22424,1
22425,1
22426,1
22427,0
22428,1
22429,1
22430,0
22431,1
22432,0
22433,1
22434,1
22435,1
22436,1
22437,0
22438,0
22439,1
22440,0
22441,1
22442,1
22443,1
22444,0
22445,1
22446,0
22447,1
22448,0
22449,0
22450,0
22451,0
22452,1
22453,1
22454,1
22455,1
22456,1
22457,0
22458,0
22459,0
22460,1
22461,1
22462,1
22463,0
22464,1
22465,1
22466,0
22467,1
22468,0
22469,0
22470,0
22471,0
22472,1
22473,1
22474,0
22475,1
22476,0
22477,1
22478,1
22479,0
22480,1
22481,0
22482,0
22483,1
22484,0
22485,0
22486,0
22487,0
22488,1
22489,1
22490,0
22491,1
22492,0
22493,1
22494,0
22495,1
22496,0
22497,0
22498,0
22499,0
22500,1
22501,0
22502,1
22503,1
22504,0
22505,0
22506,0
22507,0
22508,0
22509,0
22510,0
22511,1
22512,0
22513,1
22514,1
22515,0
22516,0
22517,1
22518,0
22519,1
22520,1
22521,0
22522,0
22523,0
22524,0
22525,0
22526,1
22527,1
22528,1
22529,0
22530,0
22531,0
22532,1
22533,0
22534,0
22535,0
22536,1
22537,1
22538,0
22539,0
22540,1
22541,1
22542,1
22543,0
22544,1
22545,0
22546,0
22547,0
22548,1
22549,1
22550,1
22551,0
22552,0
22553,0
22554,0
22555,1
22556,0
22557,1
22558,1
22559,1
22560,1
22561,0
22562,1
22563,1
22564,1
22565,1
22566,1
22567,0
22568,0
22569,1
22570,0
22571,1
22572,0
22573,1
22574,0
22575,0
22576,1
22577,0
22578,1
22579,0
22580,1
22581,1
22582,1
22583,0
22584,0
22585,0
22586,1
22587,1
22588,0
22589,0
22590,0
22591,0
22592,0
22593,1
22594,0
22595,0
22596,0
22597,0
22598,1
22599,0
22600,1
22601,1
22602,0
22603,0
22604,1
22605,0
22606,1
22607,1
22608,1
22609,0
22610,1
22611,0
22612,0
22613,0
22614,1
22615,0
22616,1
22617,0
22618,1
22619,1
22620,0
22621,1
22622,1
22623,0
22624,1
22625,1
22626,0
22627,0
22628,0
22629,1
22630,0
22631,1
22632,0
22633,1
22634,0
22635,1
22636,0
22637,0
22638,1
22639,0
22640,0
22641,1
22642,1
22643,0
22644,0
22645,0
22646,0
22647,0
22648,0
22649,0
22650,1
22651,0
22652,1
22653,1
22654,1
22655,1
22656,0
22657,0
22658,0
22659,0
22660,1
22661,1
22662,0
22663,0
22664,0
22665,0
22666,1
22667,0
22668,0
22669,1
22670,1
22671,1
22672,0
22673,1
22674,0
22675,1
22676,1
22677,0
22678,0
22679,0
22680,1
22681,0
22682,0
22683,1
22684,0
22685,1
22686,1
22687,1
22688,1
22689,1
22690,0
22691,0
22692,1
22693,0
22694,1
22695,1
22696,0
22697,0
22698,0
22699,0
22700,0
22701,0
22702,1
22703,1
22704,1
22705,0
22706,0
22707,1
22708,0
22709,0
22710,0
22711,1
22712,1
22713,0
22714,1
22715,1
22716,1
22717,1
22718,0
22719,0
22720,0
22721,1
22722,1
22723,1
22724,1
22725,0
22726,0
22727,0
22728,1
22729,0
22730,0
22731,0
22732,1
22733,1
22734,0
22735,0
22736,0
22737,1
22738,0
22739,1
22740,1
22741,0
22742,0
22743,0
22744,1
22745,0
22746,0
22747,1
22748,0
22749,0
22750,1
22751,1
22752,0
22753,0
22754,1
22755,0
22756,0
22757,1
22758,0
22759,1
22760,0
22761,0
22762,1
22763,1
22764,0
22765,1
22766,0
22767,1
22768,0
22769,1
22770,0
22771,0
22772,0
22773,1
22774,0
22775,0
22776,1
22777,1
22778,1
22779,0
22780,0
22781,1
22782,0
22783,0
22784,1
22785,1
22786,1
22787,1
22788,0
22789,1
22790,0
22791,1
22792,1
22793,0
22794,0
22795,0
22796,1
22797,1
22798,1
22799,1
22800,1
22801,1
22802,1
22803,0
22804,0
22805,0
22806,0
22807,1
22808,1
22809,1
22810,1
22811,0
22812,0
22813,0
22814,0
22815,1
22816,1
22817,1
22818,0
22819,1
22820,1
22821,1
22822,1
22823,0
22824,1
22825,1
22826,0
22827,0
22828,0
22829,1
22830,1
22831,0
22832,0
22833,1
22834,1
22835,0
22836,0
22837,1
22838,1
22839,1
22840,1
22841,1
22842,1
22843,0
22844,0
22845,1
22846,0
22847,1
22848,1
22849,1
22850,0
22851,0
22852,1
22853,1
22854,1
22855,1
22856,1
22857,0
22858,1
22859,0
22860,1
22861,1
22862,0
22863,0
22864,0
22865,0
22866,1
22867,1
22868,1
22869,1
22870,1
22871,0
22872,1
22873,1
22874,1
22875,0
22876,0
22877,0
22878,0
22879,1
22880,0
22881,1
22882,0
22883,0
22884,1
22885,0
22886,1
22887,0
22888,0
22889,1
22890,0
22891,1
22892,1
22893,1
22894,1
22895,0
22896,0
22897,1
22898,0
22899,0
22900,0
22901,1
22902,1
22903,0
22904,0
22905,0
22906,0
22907,1
22908,1
22909,0
22910,0
22911,0
22912,0
22913,1
22914,1
22915,1
22916,0
22917,1
22918,1
22919,0
22920,1
22921,1
22922,0
22923,1
22924,1
22925,0
22926,0
22927,0
22928,0
22929,0
22930,1
22931,0
22932,0
22933,0
22934,1
22935,1
22936,0
22937,1
22938,0
22939,1
22940,1
22941,1
22942,0
22943,1
22944,1
22945,0
22946,1
22947,0
22948,0
22949,1
22950,1
22951,1
22952,0
22953,1
22954,1
22955,0
22956,0
22957,1
22958,1
22959,0
22960,1
22961,0
22962,1
22963,0
22964,0
22965,1
22966,1
22967,1
22968,1
22969,1
22970,0
22971,0
22972,0
22973,0
22974,0
22975,1
22976,0
22977,1
22978,1
22979,1
22980,0
22981,1
22982,0
22983,0
22984,1
22985,1
22986,0
22987,0
22988,1
22989,1
22990,1
22991,0
22992,0
22993,0
22994,1
22995,1
22996,0
22997,1
22998,0
22999,0
23000,1
23001,0
23002,0
23003,0
23004,0
23005,0
23006,0
23007,1
23008,1
23009,0
23010,0
23011,0
23012,0
23013,0
23014,0
23015,0
23016,1
23017,0
23018,0
23019,0
23020,1
23021,0
23022,1
23023,0
23024,0
23025,0
23026,1
23027,1
23028,1
23029,1
23030,1
23031,1
23032,1
23033,1
23034,0
23035,0
23036,1
23037,0
23038,1
23039,1
23040,0
23041,1
23042,0
23043,0
23044,1
23045,1
23046,0
23047,1
23048,0
23049,1
23050,0
23051,1
23052,0
23053,1
23054,0
23055,1
23056,0
23057,0
23058,0
23059,0
23060,1
23061,0
23062,1
23063,0
23064,0
23065,0
23066,1
23067,0
23068,1
23069,0
23070,1
23071,0
23072,0
23073,0
23074,1
23075,0
23076,0
23077,1
23078,1
23079,1
23080,0
23081,0
23082,0
23083,1
23084,1
23085,0
23086,1
23087,0
23088,0
23089,1
23090,0
23091,1
23092,1
23093,0
23094,1
23095,0
23096,0
23097,1
23098,1
23099,1
23100,0
23101,0
23102,0
23103,1
23104,0
23105,1
23106,1
23107,0
23108,1
23109,0
23110,1
23111,1
23112,1
23113,0
23114,0
23115,0
23116,0
23117,1
23118,1
23119,1
23120,1
23121,0
23122,1
23123,1
23124,1
23125,0
23126,1
23127,0
23128,1
23129,0
23130,1
23131,1
23132,0
23133,1
23134,1
23135,0
23136,1
23137,1
23138,1
23139,1
23140,0
23141,0
23142,0
23143,0
23144,0
23145,0
23146,1
23147,1
23148,1
23149,1
23150,1
23151,1
23152,0
23153,0
23154,1
23155,1
23156,0
23157,1
23158,1
23159,0
23160,1
23161,0
23162,1
23163,1
23164,1
23165,1
23166,0
23167,0
23168,0
23169,1
23170,0
23171,0
23172,1
23173,0
23174,1
23175,0
23176,1
23177,0
23178,0
23179,0
23180,0
23181,0
23182,0
23183,1
23184,0
23185,0
23186,0
23187,1
23188,1
23189,0
23190,0
23191,1
23192,1
23193,1
23194,1
23195,1
23196,1
23197,1
23198,1
23199,1
23200,0
23201,0
23202,1
23203,0
23204,1
23205,0
23206,1
23207,0
23208,1
23209,1
23210,1
23211,1
23212,0
23213,0
23214,0
23215,0
23216,1
23217,0
23218,0
23219,0
23220,1
23221,0
23222,0
23223,1
23224,0
23225,1
23226,1
23227,1
23228,1
23229,1
23230,0
23231,1
23232,1
23233,1
23234,1
23235,0
23236,0
23237,1
23238,1
23239,1
23240,1
23241,0
23242,1
23243,0
23244,1
23245,0
23246,0
23247,1
23248,0
23249,1
23250,1
23251,1
23252,1
23253,1
23254,1
23255,1
23256,1
23257,0
23258,0
23259,1
23260,0
23261,0
23262,1
23263,0
23264,0
23265,1
23266,0
23267,0
23268,1
23269,0
23270,1
23271,0
23272,0
23273,1
23274,0
23275,0
23276,0
23277,1
23278,0
23279,1
23280,1
23281,0
23282,1
23283,1
23284,1
23285,0
23286,1
23287,1
23288,1
23289,1
23290,0
23291,0
23292,1
23293,0
23294,0
23295,0
23296,1
23297,0
23298,0
23299,0
23300,0
23301,0
23302,1
23303,0
23304,0
23305,0
23306,0
23307,1
23308,0
23309,0
23310,1
23311,0
23312,0
23313,1
23314,1
23315,0
23316,1
23317,0
23318,1
23319,0
23320,1
23321,0
23322,1
23323,1
23324,1
23325,1
23326,0
23327,0
23328,1
23329,0
23330,0
23331,1
23332,1
23333,1
23334,0
23335,1
23336,1
23337,1
23338,0
23339,0
23340,1
23341,1
23342,1
23343,1
23344,0
23345,1
23346,1
23347,0
23348,1
23349,1
23350,1
23351,1
23352,0
23353,1
23354,1
23355,0
23356,1
23357,0
23358,0
23359,1
23360,0
23361,0
23362,0
23363,0
23364,1
23365,0
23366,0
23367,1
23368,0
23369,0
23370,0
23371,0
23372,1
23373,0
23374,0
23375,0
23376,0
23377,0
23378,1
23379,0
23380,1
23381,0
23382,1
23383,1
23384,1
23385,0
23386,0
23387,1
23388,0
23389,0
23390,0
23391,1
23392,1
23393,1
23394,0
23395,1
23396,0
23397,1
23398,0
23399,0
23400,0
23401,1
23402,1
23403,1
23404,0
23405,0
23406,0
23407,1
23408,1
23409,0
23410,1
23411,1
23412,0
23413,0
23414,0
23415,0
23416,1
23417,1
23418,0
23419,0
23420,1
23421,1
23422,0
23423,1
23424,1
23425,0
23426,1
23427,0
23428,0
23429,0
23430,0
23431,0
23432,0
23433,1
23434,1
23435,1
23436,1
23437,0
23438,1
23439,1
23440,1
23441,0
23442,0
23443,1
23444,1
23445,1
23446,0
23447,0
23448,1
23449,1
23450,1
23451,0
23452,1
23453,0
23454,1
23455,1
23456,1
23457,0
23458,1
23459,0
23460,1
23461,0
23462,1
23463,1
23464,1
23465,1
23466,1
23467,1
23468,0
23469,0
23470,1
23471,1
23472,0
23473,1
23474,0
23475,1
23476,0
23477,0
23478,1
23479,0
23480,0
23481,1
23482,1
23483,0
23484,0
23485,0
23486,0
23487,0
23488,0
23489,0
23490,0
23491,0
23492,0
23493,0
23494,0
23495,1
23496,1
23497,0
23498,1
23499,0
23500,0
23501,1
23502,1
23503,0
23504,0
23505,1
23506,0
23507,1
23508,1
23509,0
23510,1
23511,0
23512,1
23513,1
23514,1
23515,1
23516,1
23517,1
23518,0
23519,0
23520,1
23521,0
23522,0
23523,0
23524,1
23525,1
23526,1
23527,0
23528,1
23529,0
23530,0
23531,1
23532,0
23533,0
23534,0
23535,0
23536,1
23537,0
23538,1
23539,1
23540,0
23541,0
23542,0
23543,1
23544,1
23545,1
23546,0
23547,1
23548,0
23549,0
23550,0
23551,0
23552,1
23553,0
23554,1
23555,0
23556,0
23557,0
23558,1
23559,1
23560,0
23561,1
23562,1
23563,0
23564,1
23565,1
23566,1
23567,0
23568,0
23569,0
23570,1
